g, x, y
22, -3.694372, 2.948624
22, -4.190086, 3.292448
22, -3.308575, 2.844578
22, -4.306947, 2.515817
22, -5.278009, 2.892811
22, -4.274864, 2.406579
22, -3.952691, 3.651621
22, -3.211059, 2.183856
22, -4.645959, 2.739530
22, -4.360379, 1.812500
22, -4.272331, 2.869152
22, -3.937305, 1.671497
22, -4.111397, 1.894367
22, -5.035294, 2.439216
22, -3.703556, 1.302681
22, -3.917651, 1.868754
22, -4.525590, 3.650002
22, -4.710527, 2.151145
22, -3.530740, 2.288760
22, -4.254019, 3.017001
22, -4.668844, 3.010315
22, -4.547665, 3.231866
22, -3.690002, 1.850107
22, -4.427779, 1.976164
22, -3.834819, 3.091288
22, -4.078011, 1.236949
22, -4.935568, 1.333193
22, -3.472948, 2.249568
22, -3.631480, 3.436867
22, -3.600987, 2.105038
22, -5.248272, 2.857685
22, -4.342208, 2.079372
22, -4.886477, 2.607665
22, -4.253835, 1.809201
22, -3.626091, 2.532714
22, -3.347043, 1.939495
22, -3.827542, 1.442885
22, -4.719650, 3.564089
22, -3.125448, 2.613285
22, -3.518756, 3.160360
22, -6.541003, 3.908045
22, -4.169229, 2.882188
22, -3.344163, 1.847308
22, -4.187758, 2.430151
22, -4.589442, 1.552394
22, -3.323757, 2.218630
22, -3.967350, 2.384587
22, -4.609940, 2.629633
22, -3.761667, 2.840570
22, -3.482329, 3.103004
22, -3.017736, 3.898474
22, -4.613684, 2.208139
22, -3.576602, 3.445753
22, -4.419361, 1.731907
22, -3.683106, 3.055012
22, -4.566464, 2.947789
22, -3.810677, 2.436000
22, -4.304960, 2.931546
22, -4.346959, 3.404794
22, -4.164611, 3.209584
22, -3.554421, 1.540000
22, -3.877342, 1.449289
22, -4.364318, 3.005057
22, -3.427375, 2.863322
22, -4.351435, 2.063557
22, -3.488259, 2.162789
22, -4.181908, 1.964020
22, -4.105016, 3.208687
22, -4.097088, 2.396577
22, -3.935339, 1.771971
22, -3.884805, 2.456846
22, -4.179124, 3.448356
22, -4.389899, 2.049966
22, -3.661410, 2.343769
22, -3.753424, 3.976040
22, -4.960797, 3.681275
22, -4.351901, 4.117657
22, -4.611326, 2.373680
22, -4.458078, 2.892296
22, -3.043741, 1.603954
22, -4.201487, 2.396611
22, -3.775440, 3.631223
22, -4.334496, 2.061154
22, -4.064833, 2.986402
22, -4.831698, 1.384462
22, -4.736405, 3.548636
22, -3.913821, 0.744913
22, -4.421199, 3.276098
22, -3.608249, 2.193445
22, -4.156112, 0.149264
22, -4.112734, 2.972366
22, -3.521620, 1.908927
22, -3.650113, 1.849280
22, -3.520537, 1.729553
22, -4.979836, 3.449522
22, -5.494341, 1.749277
22, -4.665758, 2.748843
22, -3.950496, 1.787645
22, -5.292878, 1.170281
22, -3.433166, 1.731190
22, -3.894260, 3.656201
22, -4.145924, 0.908175
22, -4.636062, 2.285698
22, -3.649178, 2.291143
22, -4.520567, 2.813641
22, -3.505376, 1.954147
22, -4.125672, 2.347314
22, -3.985996, 1.240866
22, -2.800168, 2.272516
22, -5.276714, 2.361128
22, -4.493821, 2.511011
22, -4.621986, 3.956008
22, -4.864513, 0.789409
22, -4.696316, 2.076551
22, -3.855722, 2.341521
22, -3.341427, 1.942956
22, -4.082151, 3.203905
22, -5.795468, 2.015398
22, -4.526101, 2.218658
22, -4.203265, 2.043826
22, -5.338110, 2.241701
22, -5.776456, 4.032652
22, -4.242908, 2.282307
22, -4.067057, 2.044854
22, -3.998491, 1.808008
22, -3.393137, 2.802132
22, -4.901081, 2.230130
22, -4.446075, 0.250849
22, -4.483684, 2.722337
22, -4.460042, 2.466668
22, -3.415169, 2.574685
22, -4.484416, 2.202870
22, -4.472836, 2.420329
22, -4.999213, 2.435616
22, -4.911340, 1.624736
22, -2.529100, 1.668050
22, -3.756671, 2.246001
22, -4.212921, 2.038327
22, -3.293146, 1.913791
22, -3.292175, 2.842955
22, -4.530518, 3.211252
22, -3.850295, 3.700134
22, -4.731986, 2.601447
22, -3.335888, 2.468495
22, -3.626554, 3.214250
22, -4.842871, 2.332858
22, -5.076441, 2.041010
22, -5.026109, 2.530891
22, -4.366041, 3.516320
22, -4.271902, 3.111397
22, -2.984051, 2.019513
22, -3.188306, 2.450999
22, -5.548365, 1.445816
22, -3.263869, 2.403888
22, -2.898791, 1.734302
22, -3.221799, 2.997838
22, -4.019065, 1.927572
22, -3.726327, 3.160502
23, 3.067417, -0.600638
23, 3.841506, -2.328428
23, 2.156541, -0.979374
23, 2.833553, -2.598910
23, 2.514979, -0.164046
23, 4.043003, -1.006981
23, 3.954932, -2.115993
23, 3.119033, -2.680009
23, 1.959723, -1.129455
23, 3.596088, -1.516024
23, 2.213670, -0.893417
23, 2.431376, -1.557882
23, 4.230661, -1.539688
23, 4.471586, -0.993717
23, 4.505652, -1.549046
23, 4.766783, -1.493704
23, 4.260659, -1.541071
23, 3.036104, -1.649850
23, 2.782908, -2.279770
23, 2.688497, -1.000025
23, 4.351654, -0.799653
23, 2.368143, -2.144495
23, 4.529971, -0.832254
23, 4.840140, -0.218571
23, 3.996437, -0.945391
23, 3.507983, -1.675705
23, 3.708863, -2.120695
23, 3.594288, -1.709910
23, 4.131498, -1.702153
23, 4.604428, -1.199848
23, 2.914762, -2.666810
23, 3.665815, -1.966049
23, 5.232081, -1.346828
23, 4.133873, -2.045708
23, 3.993908, -1.343841
23, 3.929611, -1.664957
23, 4.028183, -1.721491
23, 3.670322, -1.805505
23, 2.857833, -2.221810
23, 4.804671, -2.482080
23, 2.047879, -0.736998
23, 3.225168, -0.583781
23, 3.297038, -3.159294
23, 3.562033, -1.530212
23, 3.738506, -0.859383
23, 3.323743, -1.211658
23, 4.782466, -1.242028
23, 3.647530, -1.426399
23, 3.479047, -2.839050
23, 3.738486, -2.745783
23, 3.673987, -1.508265
23, 5.220976, -0.132452
23, 1.622290, -1.898453
23, 3.844313, -2.179075
23, 5.454282, -2.723161
23, 4.265791, -2.129555
23, 3.361706, -1.309933
23, 3.769791, -1.639879
23, 5.153381, -2.327027
23, 3.391128, -2.561047
23, 3.691369, -1.814073
23, 3.149876, -1.566286
23, 3.840820, -2.008518
23, 1.428868, -1.682879
23, 4.652767, -0.943267
23, 5.598423, -3.084651
23, 4.750011, -1.613058
23, 5.292080, -1.491806
23, 2.894773, -1.263568
23, 4.010219, -0.886922
23, 4.281940, -1.815718
23, 3.359751, -0.190346
23, 2.103867, -0.117666
23, 3.910954, -1.561733
23, 2.762800, -2.089124
23, 4.551044, -0.819703
23, 3.243028, -1.057387
23, 3.983489, -2.631289
23, 4.067938, -2.427413
23, 3.306834, -1.916363
23, 3.448236, -1.516573
23, 3.829866, -1.815606
23, 3.276320, -1.754378
23, 3.353405, 0.188654
23, 3.556075, -0.691686
23, 3.267695, -1.207004
23, 3.746338, -0.696478
23, 4.044718, -1.670191
23, 3.743123, -1.498891
23, 3.172642, -1.070260
23, 3.813163, -1.694263
23, 5.163502, -1.751583
23, 4.077231, -2.900307
23, 4.900634, -2.482171
23, 4.304426, -3.009291
23, 4.406493, -1.753059
23, 3.734843, -2.450438
23, 4.030062, -2.439033
23, 3.064696, -1.569021
23, 4.715285, -2.364443
23, 4.015703, -2.332178
23, 5.525834, -1.357201
23, 2.447329, -0.854766
23, 2.736186, -0.810760
23, 4.102518, -0.967828
23, 3.183412, -1.153263
23, 3.736369, -1.609456
23, 2.720159, -0.403104
23, 4.157074, -1.524071
23, 4.070499, -1.852683
23, 4.764293, -1.878037
23, 4.260959, -1.660838
23, 3.792736, -0.249422
23, 4.032135, -2.405262
23, 4.140467, -1.729218
23, 3.319524, -2.937333
23, 4.210795, -2.117158
23, 4.357953, 0.002570
23, 4.363643, -2.097071
23, 3.619724, -2.171484
23, 3.830065, -2.408569
23, 4.522481, -2.133003
23, 4.290821, -0.994061
23, 3.839650, -1.886639
23, 3.257948, -1.027878
23, 4.419786, -2.209991
23, 2.789337, -2.026932
23, 3.436369, -1.596420
23, 3.419404, -1.243404
23, 3.534898, -1.082305
23, 3.370312, -0.779406
23, 4.410580, -2.703608
23, 3.322731, -1.054093
23, 5.694263, -1.604065
23, 3.066900, -1.074676
23, 3.700980, -1.690045
23, 3.130046, -2.513427
23, 3.272838, -2.110821
23, 4.484416, -2.811967
23, 5.206412, -1.103845
23, 4.185673, -1.226799
23, 3.540244, 0.090455
23, 3.788574, -1.707701
23, 4.058015, -4.013416
23, 2.532069, -2.147292
23, 4.595201, -0.947072
23, 3.326617, -3.220270
23, 3.133832, -3.237336
23, 3.690874, -1.818714
23, 2.634293, -1.277815
23, 2.913429, -1.055271
23, 3.438463, -3.772081
23, 4.790423, -0.458276
23, 3.712516, -2.798176
23, 4.185349, -1.392970
23, 3.536431, -0.577513
23, 5.627833, -0.573028
23, 4.314609, -1.501875
23, 3.897708, -1.368300
23, 4.381757, -1.887950
23, 4.942320, -0.521439
23, 3.674795, -2.846609
23, 4.274676, -2.023935
23, 3.816923, -2.158132
23, 5.725321, -1.353399
23, 3.779714, -2.136952
23, 3.284599, -1.502643
23, 2.771539, -1.820936
23, 3.745691, -1.965416
23, 4.698871, -1.040615
23, 3.734122, -1.956424
23, 2.523562, -2.886716
23, 3.383070, -1.794627
23, 3.590659, -2.066097
23, 4.847394, -1.631357
23, 2.983052, -1.502708
23, 4.697710, -1.828032
23, 3.904639, -2.020143
23, 3.841019, 0.475748
23, 4.020958, -0.518767
23, 3.587947, -1.172801
23, 4.162659, -0.710824
23, 3.108487, 0.041515
23, 4.853305, -1.436884
23, 3.012490, -2.528758
23, 5.279348, -1.790190
23, 4.558880, -0.891973
23, 3.168669, -1.253131
23, 3.929490, -2.465320
23, 3.839266, -1.966118
23, 3.154914, -1.962745
23, 3.463303, -2.041181
23, 3.196643, -2.062876
23, 3.346361, -2.887718
23, 2.966238, -0.636303
23, 3.841384, -0.524763
23, 3.889362, -1.849527
23, 5.105960, -2.603010
23, 3.925792, -1.962708
23, 2.936154, -1.975887
23, 5.996530, -2.563544
23, 2.115151, -1.515374
23, 3.827985, -1.160880
23, 3.121413, -1.417355
23, 3.757106, -1.708328
23, 3.112446, -2.250965
23, 3.544262, -2.175011
23, 4.213826, -3.434524
23, 2.281042, -2.372426
23, 3.398578, -1.851038
23, 2.536224, -0.860268
23, 4.481319, -3.412825
23, 4.183171, -1.545375
23, 2.728892, -2.310846
23, 4.547981, -2.112181
23, 3.955342, -2.276306
23, 3.856757, -1.958723
23, 2.251601, -1.716247
23, 3.503010, -2.299324
23, 3.861908, -1.918432
23, 3.547621, -1.844325
23, 3.613707, -1.444760
23, 3.576472, -2.416471
23, 3.140339, -0.032800
23, 4.864869, -2.954247
23, 3.303480, -3.209587
23, 3.449799, -1.819871
23, 4.565233, -1.511019
23, 3.415450, -2.254440
23, 3.591532, -2.146283
23, 4.072803, -2.010252
23, 4.310693, -0.550266
23, 3.389049, -1.416517
23, 4.150410, -1.452693
23, 3.869127, -1.184455
23, 3.785150, -2.981654
23, 2.864387, -3.719393
23, 4.014956, -2.771163
23, 2.776660, -2.232111
23, 3.058789, -0.904961
23, 5.147488, -1.954434
23, 1.860580, -1.536721
23, 1.938835, -1.894477
23, 3.032414, -1.861791
23, 3.270986, -1.966825
23, 3.135147, -2.493752
23, 3.301976, -0.803495
23, 4.371962, -0.515055
23, 3.838971, -1.676207
23, 3.357210, -2.952480
23, 3.875793, -3.080040
23, 3.796031, -1.437935
23, 4.260902, -1.430291
23, 2.922036, -2.043585
23, 3.152439, -1.787204
23, 3.820362, -2.349852
23, 4.314325, -2.436664
23, 3.537289, -1.563479
23, 3.920548, -2.112730
23, 3.255009, -2.052662
23, 2.682910, -1.811804
23, 3.432548, -0.746597
23, 4.681055, -0.937827
23, 3.492105, -1.103820
23, 3.668560, -2.022829
23, 3.763319, -2.712219
23, 2.358896, -1.050905
23, 3.363150, -2.683608
23, 2.721577, -3.308374
23, 4.069842, -2.443245
23, 3.196231, -1.020446
23, 2.816852, -1.802406
23, 3.420602, -0.522692
23, 4.807152, -2.434005
23, 1.637271, -1.169330
23, 3.507765, -1.014368
23, 3.559596, -3.512064
23, 2.937987, -1.807007
23, 3.733771, -1.114161
23, 4.570126, -2.396471
23, 2.810377, -1.170198
23, 3.876854, -3.172800
23, 3.228375, -1.508046
23, 2.967906, -1.227873
23, 3.881899, -2.719930
23, 3.405067, -2.837394
23, 4.626898, -1.496479
23, 4.132640, -2.357213
23, 0.866036, -1.957205
23, 3.709299, -0.590563
23, 4.230977, -2.202309
23, 2.636480, -0.233685
23, 3.934370, -2.041222
23, 4.759772, -2.602720
23, 3.666208, -1.744696
23, 3.631111, -1.541622
23, 3.783274, -2.259274
23, 3.500456, -1.341800
23, 2.655152, -1.627326
23, 4.688461, -2.361489
24, 0.857376, -0.518322
24, 0.601779, -1.303760
24, 0.877722, -0.537848
24, 0.406361, 1.175742
24, 1.024896, -0.822398
24, 2.133851, -1.535753
24, 1.734182, -0.522678
24, 1.946094, 0.067411
24, -0.233798, 0.480020
24, 1.458594, 0.064909
24, 1.609936, -1.837813
24, 1.231819, 0.891826
24, 0.437370, -0.484262
24, 1.076057, -1.567834
24, 0.782474, 0.461337
24, 1.962392, -0.851961
24, 1.770581, -1.101478
24, 0.839969, -0.348922
24, 1.121295, -0.457706
24, 1.526482, 0.180106
24, 0.342075, 0.527112
24, 0.225303, 0.137259
24, 0.550819, 0.239357
24, 0.838963, 0.261557
24, 1.168923, -1.126482
24, 1.168498, -1.097100
24, -0.228256, -0.296264
24, -0.389681, -0.527806
24, 1.582645, -1.501210
24, -0.030846, -0.263953
24, 1.113052, -0.504474
24, 1.745669, -0.206488
24, 0.872730, -1.135294
24, 1.653804, 0.135125
24, 0.957368, -1.881827
24, 1.809015, 0.244733
24, 0.909840, -0.337406
24, 1.242520, -0.412975
24, 0.380742, -0.592495
24, 0.905391, -0.926090
24, 1.017633, 0.126526
24, -0.001800, -1.547221
24, 1.526301, -0.967559
24, 0.849581, -0.467044
24, 1.189694, 1.103409
24, 1.101354, -0.536587
24, 1.393987, -1.001287
24, 1.668131, -0.927576
24, 1.248332, -1.232622
24, 1.152446, 0.021432
24, 0.086678, -1.066400
24, 1.257976, 0.201918
24, 0.767614, -0.143188
24, 0.971912, -1.139058
24, 0.502938, 0.326553
24, 0.625469, -0.498685
24, 0.951843, 0.817374
24, 0.716890, -1.368190
24, 0.081112, -0.486884
24, 2.108236, -0.167341
24, 0.332573, -0.563075
24, 0.577548, 0.529019
24, 0.427219, 0.568793
24, 0.586632, -0.454812
24, 0.796458, -2.076512
24, 1.281909, 0.680966
24, 1.204633, 0.740449
24, 1.038928, -1.014805
24, 1.405445, -0.853766
24, 0.650514, -1.280977
24, 0.745936, -0.012480
24, 2.140547, -0.155634
24, 1.574937, -0.215132
24, 0.522564, 0.024441
24, 1.442876, -0.877373
24, 2.174925, -0.036241
24, 0.164917, -0.666535
24, 0.523377, -1.045064
24, 1.212904, -0.620341
24, 1.171915, -1.036152
24, 0.847523, -1.164011
24, -0.117946, 0.665284
24, 0.710581, -0.962893
24, 1.548818, -0.344072
24, 0.740890, -1.371608
24, 0.124102, -1.043586
24, 0.406100, -0.487742
24, 0.249726, 0.123243
24, 2.222824, 0.217401
24, 0.549658, 0.097380
24, 1.880069, -0.134501
24, 1.612242, -0.270526
24, 1.720555, -0.240973
24, -0.088474, -0.870715
24, 0.938237, -0.425298
24, 0.084333, -1.484837
24, 1.982149, -0.192924
24, 1.033728, -0.389189
24, 1.681870, -0.209710
24, 1.168619, 0.298882
24, 0.668243, -0.894188
24, 1.539663, -1.449756
24, 0.566952, -0.865038
24, -0.047392, -0.960510
24, 1.106609, -0.709209
24, 1.412369, -0.048962
24, 0.265361, -1.142483
24, 0.993220, -1.170141
24, 1.365936, -1.538292
24, 1.339204, -0.063286
24, 1.503078, -0.237452
24, 0.533529, -0.999376
24, 1.248165, -1.277326
24, 0.346100, -1.406121
24, 1.185891, -0.421576
24, -0.011315, -2.104636
24, 0.682532, -0.225901
24, 0.247962, -1.035077
24, 0.766937, -1.373533
24, 0.757524, 0.261710
24, 1.029063, -0.236799
24, 2.030570, -0.332693
24, 0.846461, -1.516582
24, 0.884281, -0.886184
24, 1.214476, -0.624607
24, 0.591699, -0.186503
24, 0.794456, -0.534112
24, 0.505993, -0.530534
24, 1.188102, -1.496673
24, 1.996536, -1.337096
24, 1.683687, -1.427650
24, 1.364633, -0.743092
24, 0.997065, -0.557891
24, 1.126785, -0.730914
24, 0.943857, -0.510620
24, 1.183677, -0.591336
24, 0.547091, -0.570685
24, 1.039283, -0.769664
24, -0.270339, -1.219920
24, 1.327966, -0.147611
24, 0.898801, 0.096243
24, 0.560243, -1.295611
24, 0.645759, -0.415436
24, 1.425690, -0.048584
24, 0.192210, -0.940964
24, 1.134111, 0.246101
24, 1.344760, 0.059933
24, -0.093620, -0.314762
24, 1.122532, -1.133693
24, 0.471147, 0.431359
24, 0.634486, -0.585257
24, 1.651083, -0.832494
24, 1.835725, -1.681422
24, 1.702784, -0.640341
24, 0.532728, -0.620883
24, 0.870966, 0.194100
24, 0.514823, -0.197679
24, 1.036967, -1.040677
24, 0.080893, -0.314649
24, 1.158449, -0.329354
24, 0.471175, -0.544578
24, 0.773541, -0.826363
24, 1.033767, 0.260014
24, 0.942031, 0.234970
24, 0.609026, -0.409807
24, -0.002863, -1.051990
24, 0.742564, -1.074860
24, 0.779743, -0.302267
24, 1.729308, -1.129638
24, 0.641269, -0.015452
24, 0.675273, -0.533428
24, 0.234190, -0.468551
24, 0.881566, -0.328224
24, 1.849426, 0.084659
24, 1.181299, -0.400341
24, 0.955572, -0.116082
24, 2.112222, -0.117471
24, 1.029482, -0.987492
24, 0.626292, -0.093324
24, 0.561794, -0.369063
24, 1.955060, -1.251548
24, 0.779120, 0.733177
24, 1.671766, -0.556223
24, 0.528946, 0.179334
24, 0.659085, -0.277641
24, 1.114947, -1.573598
24, -0.510059, -1.159772
24, 0.446199, -0.207914
24, 1.045470, 0.863299
24, -0.046079, -1.128781
24, 0.780215, 0.561038
24, 0.490540, 0.079204
24, 0.620777, -0.799713
24, 1.195377, -1.005111
24, 0.103187, -0.305912
24, 1.519306, -0.235852
24, 1.253371, -1.308090
24, 0.602005, -0.474883
24, 1.162082, -0.692733
24, 1.809714, -0.490382
24, 0.766233, -0.518620
24, -0.050036, -1.154581
24, 1.006277, 0.165872
24, 0.858808, -1.027411
24, 0.138416, -0.643475
24, 1.238533, -0.524639
24, 0.450585, -0.576054
24, 1.697388, 0.115891
24, 2.000203, -0.057031
24, 0.926978, 0.069140
24, 0.824368, -1.616988
24, 0.903509, -0.173919
24, 0.943947, -0.519543
24, 1.275907, -0.048738
24, 1.187563, -0.658421
24, 1.436536, 0.526251
24, 1.522069, 0.210972
24, 2.541952, -1.043854
24, 1.557175, 0.191772
24, 1.825530, -0.506493
24, 0.924243, -1.514752
24, 1.859456, -0.985115
24, 1.336383, -2.169652
24, 0.489190, -1.236398
24, 1.433667, -0.839140
24, 1.407970, -1.213269
24, 1.578858, 0.645219
24, 2.161092, -2.283914
24, 1.022295, -0.775339
24, 1.009450, -0.089691
24, 0.685294, -0.687381
24, 0.707821, 0.332244
24, 0.695557, 0.674139
24, 1.146278, 0.402838
24, 1.374425, -1.112877
24, 1.830883, -0.411592
24, 0.449528, -0.771172
24, 0.557378, 0.122454
24, 0.587769, -0.410737
24, 1.626467, -1.414233
24, 0.994588, -0.167070
24, 1.670893, -0.866355
24, 0.793508, -1.027470
24, -0.152383, -0.213251
24, 1.237649, -0.404472
24, 0.117385, -0.039067
24, 2.054507, -0.056747
24, 2.712143, -0.057917
24, 1.319219, 0.174688
24, 0.973930, -1.313177
24, 0.492079, -0.391981
24, 0.647282, 0.106496
24, 1.717563, -0.905004
24, 1.087927, -0.366328
24, 1.446603, -0.175216
24, 1.878794, -0.539980
24, 0.924556, -1.222200
24, 0.981723, -1.533419
24, 0.839429, 0.182133
24, 0.610705, -0.877802
24, 1.828840, 0.149769
24, 1.220229, -1.604034
24, 1.157954, -0.231396
24, 0.960536, -0.057631
24, 1.818293, -0.689809
24, 1.400088, 0.781860
24, 0.344700, -1.146901
24, 0.820707, -0.690118
24, 1.858895, -0.914979
24, 1.949769, -0.539234
24, 1.063486, -0.647379
24, 1.230155, -0.977105
24, 0.966565, 0.940267
24, 0.427229, 0.115090
24, 1.496572, 0.567626
24, 0.998977, -1.247695
24, 1.649320, 0.545494
24, 0.716967, 0.215687
24, 1.399662, -0.590684
24, 0.341722, 0.274884
24, 0.523295, 0.265486
24, 0.739437, 0.793683
24, 2.036530, -0.828547
24, 0.176674, -0.155934
24, 0.297165, -1.472522
24, 1.593826, 0.247008
24, 0.626156, -0.426873
24, 1.510324, 0.120139
24, 0.159440, -0.435880
24, 1.417264, 0.281376
24, 0.577176, 0.111649
24, -0.780685, 0.374233
24, 1.746721, -1.417499
24, 0.753245, -0.847248
24, 0.331074, -0.859095
24, 1.874981, 0.798866
24, -0.125438, 0.335899
24, 1.405714, 0.240674
24, 0.683191, -0.906707
24, -0.159087, 0.697832
25, -0.888696, -2.073642
25, -1.704757, -2.475472
25, -1.374938, -2.201233
25, -0.927818, -2.563392
25, -0.747002, -2.787012
25, -0.730934, -3.212954
25, -1.126283, -3.842244
25, -0.659502, -2.413884
25, -0.511330, -2.579077
25, -0.174544, -2.570421
25, -1.333091, -2.886043
25, -2.739015, -3.029010
25, -1.877999, -3.242860
25, -0.166333, -2.275921
25, -0.215456, -2.318670
25, -1.046443, -2.510766
25, -0.905859, -3.049014
25, -0.284354, -3.709400
25, 0.264123, -2.283853
25, -2.342480, -2.540033
25, -0.687871, -3.170273
25, -0.023529, -2.307055
25, -1.712028, -3.370703
25, -0.910587, -3.065930
25, 0.193924, -2.885537
25, -1.531226, -3.579652
25, -0.546489, -3.167861
25, -1.566969, -3.782959
25, -1.186317, -3.074624
25, -1.849089, -2.194454
25, -0.904601, -1.839951
25, 0.454855, -2.843539
25, -1.809571, -2.953056
25, -1.690507, -1.603725
25, -0.454515, -3.160948
25, -1.078393, -3.120106
25, 0.163989, -2.349083
25, -0.583700, -2.666791
25, -0.976207, -2.438174
25, -1.261469, -1.640101
25, -2.297750, -3.194790
25, -1.741422, -1.793044
25, -0.343015, -3.206508
25, -1.818258, -2.686467
25, -0.349320, -2.813271
25, -1.257635, -2.510871
25, -1.432950, -2.119576
25, -1.252517, -2.300947
25, -2.062982, -1.999119
25, -1.745111, -2.914406
25, -1.752208, -3.092452
25, -0.707381, -2.324968
25, -1.218451, -3.400638
25, -1.393349, -3.815612
25, -1.877236, -3.572493
25, -3.049379, -1.799923
25, -3.420435, -3.660705
25, -0.463228, -1.898147
25, -0.876582, -3.378385
25, -1.424102, -2.771950
25, -1.501680, -2.279965
25, -1.833633, -2.409600
25, -2.062408, -1.219352
25, -1.302361, -3.233085
25, -0.235854, -2.626376
25, 0.105578, -1.883693
25, -2.500913, -2.129667
25, -0.154716, -3.546327
25, -0.268400, -2.567189
25, -2.051340, -2.840239
25, -0.684106, -2.009268
25, -2.174987, -2.904738
25, -1.111852, -2.014050
25, -0.683527, -3.062221
25, -1.910633, -2.468813
25, -2.732788, -3.018556
25, -0.930846, -2.124641
25, -1.339834, -2.494860
25, -1.005471, -2.557565
25, -0.758398, -2.113875
25, -1.710339, -2.272809
25, -1.368474, -1.125959
25, -1.167431, -2.549181
25, -2.259989, -3.852640
25, -0.832858, -2.495899
25, -1.170473, -2.474006
25, -1.313848, -2.143648
25, -1.649825, -2.829722
25, -2.050267, -3.427004
25, -1.258650, -1.814640
25, -2.007739, -2.421008
25, -0.276804, -2.715553
25, -2.109922, -3.052264
25, -0.800927, -2.910622
25, -0.504362, -2.743265
25, -1.414168, -2.191225
25, -0.157164, -1.948279
25, -0.617269, -1.460241
25, -0.733411, -3.066115
25, -1.156313, -3.305380
25, -2.250648, -1.811625
25, -2.250152, -2.605499
25, -0.840903, -3.625846
25, -0.279416, -2.497362
25, -0.096853, -3.059929
25, -2.818878, -3.100488
25, -0.891646, -2.512882
25, -1.845295, -1.917518
25, -1.293815, -2.257039
25, -1.085152, -2.186475
25, -1.380076, -2.796479
25, 0.305984, -3.670472
25, -1.518390, -2.645442
25, -2.228730, -2.396847
25, -0.564429, -1.972215
25, 0.584502, -2.984226
25, -1.719923, -3.050529
25, -1.985084, -2.810632
25, -0.783657, -3.141214
25, -0.944358, -2.331080
25, -1.658393, -2.515035
25, 1.146989, -3.141604
25, -2.382239, -2.357958
25, -1.571888, -2.852554
25, -1.524374, -2.288753
25, 0.062417, -3.747475
25, -1.916949, -2.897223
25, -0.070376, -2.617841
25, -1.226442, -1.309866
25, -0.415670, -3.377170
25, -1.079470, -2.874402
25, -1.185142, -2.215087
25, -2.537490, -3.399895
25, -1.051691, -3.214158
25, -1.367739, -2.085879
25, -0.351016, -2.544490
25, -1.786219, -3.748020
25, -0.325308, -4.279727
25, -2.153017, -3.620672
25, -1.783086, -2.527343
25, -1.570918, -2.166775
25, -0.578216, -2.563224
25, -1.224168, -2.125454
25, -2.041682, -3.210464
25, -1.284624, -2.491765
25, -0.467810, -3.299906
25, -0.994475, -2.586239
25, -1.637095, -2.377926
25, -0.778653, -1.700404
25, -1.497419, -2.392098
25, -0.883960, -2.895600
25, -0.361116, -2.650599
25, -2.091864, -3.553551
25, 0.036460, -2.556392
25, -0.941253, -2.207659
25, -0.818483, -2.781883
25, -0.503919, -3.672692
25, -0.316990, -2.215494
25, -1.400071, -3.049774
25, -0.750611, -2.777689
25, -0.786628, -2.705885
25, -0.900203, -2.470906
25, -0.873238, -1.821807
25, -0.057358, -2.933890
25, -1.263051, -2.635759
25, 0.049901, -2.635856
25, -1.296838, -2.112413
25, 0.616073, -2.782525
25, -2.598311, -2.368760
25, -1.571731, -2.632941
25, -0.720900, -2.298561
25, -0.415383, -2.487830
25, 0.510673, -2.204361
25, -1.104167, -2.725177
25, -2.327676, -2.760986
25, -1.949971, -2.546074
25, -0.938343, -2.312324
25, -1.240583, -2.393899
25, -1.304595, -1.869463
25, -1.405380, -2.930475
25, -0.927663, -2.815307
25, -1.870535, -2.978216
25, -1.558518, -2.656286
25, -0.645765, -2.722082
25, -1.792361, -2.815830
25, -1.224261, -2.591897
25, -2.467185, -3.220817
25, -0.479234, -2.830701
25, -1.688443, -3.741331
25, -3.388585, -2.902323
25, -0.936267, -2.615101
25, -1.216768, -2.742093
25, -1.426051, -3.030086
25, 0.399431, -3.720110
25, -2.733479, -3.273256
25, -1.344445, -3.130106
25, -0.451066, -2.273697
25, -1.244427, -3.266869
25, -1.366687, -3.050085
25, -1.227839, -2.771567
25, 0.013574, -2.867785
25, -1.697423, -2.494256
25, -1.595365, -2.806450
25, -1.949434, -1.944850
25, -0.315137, -3.286270
25, -0.563753, -2.343637
25, -1.611755, -2.232663
25, -0.957210, -1.862416
25, -1.985684, -2.665205
25, -1.486975, -1.857845
25, -1.173384, -2.367293
25, -0.657322, -1.983324
25, -0.515480, -2.809519
25, -0.129283, -2.641302
25, -1.483091, -2.952135
25, -0.244828, -2.542911
25, -1.934099, -2.513054
25, -0.166480, -2.659045
25, 0.273891, -3.034226
25, -1.906652, -3.214267
25, 0.535586, -2.367713
25, -0.337032, -3.069204
25, -0.627159, -2.604512
25, -1.120244, -2.575740
25, -2.350127, -3.016935
25, -1.665453, -2.350300
25, -1.643733, -2.491777
25, -0.795862, -2.378778
25, -0.803432, -3.169596
25, -1.284882, -1.834275
25, -0.465968, -2.758512
25, -0.272790, -2.976155
25, -1.555257, -2.538469
25, -0.179432, -2.511544
25, -0.675418, -2.504030
25, -1.199664, -3.097438
25, 0.110297, -3.096495
25, -2.330890, -3.154847
25, -1.343148, -2.066776
25, -1.512832, -1.977551
25, -0.554636, -2.940213
